date,time,encounter,tide,group_size,calf_presence,behavior,n_minute,n_minute_group
9/8/2022,11:27:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:28:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:29:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:30:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:31:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:32:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:33:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:34:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:35:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:36:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:37:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:38:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:39:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:40:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:41:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:42:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:43:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:44:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:45:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:46:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:47:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:48:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:49:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:50:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:51:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:52:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:53:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:54:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:55:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:56:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:57:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:58:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,11:59:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,12:00:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,12:01:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,12:02:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,12:03:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,12:04:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,12:05:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,12:06:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,12:07:00,21b,Ebb,3,yes,Mill,0,0
9/8/2022,12:08:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:09:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:10:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:11:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:12:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:13:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:14:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:15:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:16:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:17:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:18:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:19:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:20:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:21:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:22:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:23:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:24:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:25:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:26:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:27:00,21c,Ebb,2,yes,Mill,0,0
9/8/2022,12:28:00,21c,Ebb,2,yes,Mill,0,0
