selection,date,begin_Time,time,end_Time,low_Freq,high_Freq,call_type,call_category
341,10/8/2021,8557.909237,12:37,8558.749992,3200,14720,pulse.flat.seg,pc
342,10/8/2021,8559.559472,12:37,8562.264269,2566.845,11550.802,pulse.mod,pc
343,10/8/2021,8561.797721,12:37,8564.827331,2310.16,24000,pulse.flat.seg,pc
344,10/8/2021,8562.334797,12:37,8562.739863,3422.46,6032.086,flatws,ws
345,10/8/2021,8562.460075,12:37,8562.802502,4320.856,8770.053,rws,ws
346,10/8/2021,8562.81503,12:37,8562.990419,2951.872,5860.963,uws,ws
347,10/8/2021,8562.873493,12:37,8563.463121,6160.428,16128.342,modws,ws
348,10/8/2021,8563.439498,12:37,8564.833237,2481.283,24000,pulse.d,pc
349,10/8/2021,8564.833237,12:37,8566.782109,2438.503,23529.412,pulse.flat.seg,pc
350,10/8/2021,8571.564585,12:37,8574.053444,2520,10480,pulse.flat,pc
351,10/8/2021,8576.592424,12:37,8579.020036,2280,10360,pulse.flat,pc
352,10/8/2021,8576.664807,12:37,8576.842981,4560,6520,modws,ws
353,10/8/2021,8578.233846,12:37,8578.837965,3680,8480,pulse.d,pc
354,10/8/2021,8579.599885,12:37,8580.217924,4000,7400,dottrill,ws
355,10/8/2021,8580.538141,12:38,8580.638363,3400,6600,aws,ws
356,10/8/2021,8580.604956,12:38,8581.072661,4000,4680,flatws.seg,ws
357,10/8/2021,8581.106068,12:38,8583.475217,3560,9440,pulse.flat,pc
358,10/8/2021,8581.712971,12:38,8582.960185,3800,12640,pulse.mod,pc
359,10/8/2021,8583.51976,12:38,8583.619983,3680,8840,aws,ws
360,10/8/2021,8585.225108,12:38,8588.264558,3440,24000,pulse.mod.seg,pc
361,10/8/2021,8586.21726,12:38,8588.555905,5880,17560,modws,ws
362,10/8/2021,8588.685829,12:38,8590.406347,3520,10560,pulse.mod.seg,pc
363,10/8/2021,8589.69373,12:38,8590.81187,6480,8760,dws,ws
364,10/8/2021,8590.803996,12:38,8591.083531,4720,6120,modws,ws
365,10/8/2021,8590.833449,12:38,8591.534255,7400,7720,flatws,ws
366,10/8/2021,8591.498821,12:38,8592.809879,3920,15240,pulse.mod.seg,pc
367,10/8/2021,8591.522443,12:38,8592.744281,9400,14600,aws.seg,ws
368,10/8/2021,8592.424042,12:38,8593.451628,7080,8800,modws,ws
369,10/8/2021,8593.199653,12:38,8593.774472,4520,7000,dws,ws
370,10/8/2021,8594.06904,12:38,8594.525609,3360,11800,pulse.a,pc
371,10/8/2021,8595.099105,12:38,8596.508455,3346.789,9320,dws,ws
372,10/8/2021,8596.168145,12:38,8596.363022,3600,13720,c.15,cc
373,10/8/2021,8596.596874,12:38,8596.791752,3680,14120,c.15,cc
374,10/8/2021,8597.003332,12:38,8597.203777,3560,17720,c.15,cc
375,10/8/2021,8597.710458,12:38,8598.094644,4040,4960,modws.seg,ws
376,10/8/2021,8600.4899,12:38,8600.856051,7720,8960,dws.seq,ws
377,10/8/2021,8601.149637,12:38,8601.689021,3800,7080,dws.seg,ws
378,10/8/2021,8601.783512,12:38,8603.015828,4160,10400,modws.seg,ws
379,10/8/2021,8603.226898,12:38,8604.002509,4240,10240,modws.seg,ws
380,10/8/2021,8604.156057,12:38,8604.80568,4560,10360,modws.seg,ws
381,10/8/2021,8604.94431,12:38,8606.197092,4360,10320,modws.seg,ws
382,10/8/2021,8606.453216,12:38,8606.859674,4080,9600,uws,ws
383,10/8/2021,8607.065687,12:38,8607.449873,4480,5920,uws,ws
384,10/8/2021,8608.059838,12:38,8608.512606,4400,7520,uws,ws
385,10/8/2021,8608.733084,12:38,8608.839386,4720,6800,dws,ws
386,10/8/2021,8609.007793,12:38,8610.026722,3920,10520,pulse.mod.seg,pc
387,10/8/2021,8610.605785,12:38,8611.496652,3920,12760,pulse.mod.seg,pc
388,10/8/2021,8611.557899,12:38,8612.476605,7600,10080,modws.seg,ws
389,10/8/2021,8613.92187,12:38,8614.055732,3800,11360,pulse.a,pc
390,10/8/2021,8614.579368,12:38,8615.445532,5400,11040,pulse.mod.seg,pc
391,10/8/2021,8616.323508,12:38,8616.795962,7000,9240,modws.seg,ws
392,10/8/2021,8619.027613,12:38,8619.141789,7520,8000,flatws,ws
393,10/8/2021,8623.15951,12:38,8623.242189,6240,7120,nws,ws
394,10/8/2021,8624.261901,12:38,8624.852468,5320,6880,nws.seq,ws
395,10/8/2021,8625.74244,12:38,8628.077147,4360,11920,pulse.mod,pc
396,10/8/2021,8627.551258,12:38,8628.308494,4040,11240,modws,ws
397,10/8/2021,8628.648137,12:38,8629.235553,4080,11920,aws,ws
398,10/8/2021,8628.829095,12:38,8629.778425,3600,11360,pulse.mod.seg,pc
399,10/8/2021,8630.177276,12:38,8631.371595,4760,12760,pulse.mod,pc
400,10/8/2021,8630.227388,12:38,8630.697877,4960,11200,pulse.n,pc
401,10/8/2021,8632.420773,12:38,8632.52378,4680,8320,nws,ws
402,10/8/2021,8632.774336,12:38,8633.314424,5680,11840,pulse.flat,pc
403,10/8/2021,8632.899614,12:38,8633.008189,4640,7760,nws,ws
404,10/8/2021,8633.336696,12:38,8633.461974,4760,11520,nws,ws
405,10/8/2021,8633.75429,12:38,8633.879568,4640,8880,nws,ws
406,10/8/2021,8634.12734,12:38,8634.208075,3440,8560,nws,ws
407,10/8/2021,8634.219211,12:38,8634.299946,4760,6920,nws,ws
408,10/8/2021,8634.650724,12:38,8634.78157,4360,10760,nws,ws
409,10/8/2021,8635.240924,12:38,8635.399609,4800,10560,nws,ws
410,10/8/2021,8635.914641,12:38,8636.028784,4600,10280,nws,ws
411,10/8/2021,8636.637097,12:38,8636.806918,5920,7600,aws,ws
412,10/8/2021,8637.213376,12:38,8637.597562,5600,7800,modws,ws
413,10/8/2021,8637.285759,12:38,8637.480636,3280,4160,modws,ws
414,10/8/2021,8638.598467,12:38,8640.669388,3640,9600,pulse.flat.seg,pc
415,10/8/2021,8640.582535,12:39,8642.011707,2680,24000,pulse.flat,pc
416,10/8/2021,8642.267619,12:39,8643.708602,2720,24000,pulse.flat,pc
417,10/8/2021,8644.639249,12:39,8646.206219,2560,24000,pulse.flat,pc
418,10/8/2021,8646.889787,12:39,8647.614216,14600,16320,aws,ws
419,10/8/2021,8649.220254,12:39,8654.153456,2520,24000,pulse.flat.seg,pc
420,10/8/2021,8655.461534,12:39,8657.953177,2320,24000,pulse.flat,pc
421,10/8/2021,8657.873045,12:39,8658.880838,2760,8040,pulse.d.seg,pc
422,10/8/2021,8659.215063,12:39,8659.297742,3320,5760,pulse.d,pc
423,10/8/2021,8659.828478,12:39,8662.462406,2240,24000,pulse.mod,pc
424,10/8/2021,8662.056883,12:39,8662.458469,2280,9520,pulse.d,pc
425,10/8/2021,8662.509651,12:39,8662.860054,2640,16800,pulse.mod,pc
426,10/8/2021,8663.036741,12:39,8665.162782,2640,20840,pulse.mod,pc
427,10/8/2021,8663.139106,12:39,8663.43439,2840,13280,pulse.mod,pc
428,10/8/2021,8664.194252,12:39,8665.58799,6080,14720,pulse.mod,pc
429,10/8/2021,8665.43838,12:39,8666.261236,2360,14240,pulse.n,pc
430,10/8/2021,8666.399035,12:39,8666.517148,6880,7560,nws,ws
431,10/8/2021,8666.836054,12:39,8667.367564,6720,7800,flatws,ws
432,10/8/2021,8669.232316,12:39,8670.409513,5840,10960,pulse.mod,pc
433,10/8/2021,8671.118193,12:39,8671.555212,6320,10800,pulse.mod.seg,pc
434,10/8/2021,8672.280397,12:39,8673.327669,7560,10280,pulse.flat,pc
435,10/8/2021,8672.898524,12:39,8673.004826,10080,11440,dws,ws
436,10/8/2021,8673.300109,12:39,8673.583581,8800,11320,dws,ws
437,10/8/2021,8677.976374,12:39,8678.310449,3960,9000,pulse.mod.seg,pc
438,10/8/2021,8678.555438,12:39,8678.872809,4040,12080,pulse.mod,pc
439,10/8/2021,8679.566015,12:39,8679.841626,4160,11760,modws,ws
440,10/8/2021,8680.008664,12:39,8680.178485,4240,12680,pulse.mod,pc
441,10/8/2021,8680.248084,12:39,8681.90454,4000,12160,pulse.flat,pc
442,10/8/2021,8681.981553,12:39,8682.215405,4480,10800,pulse.mod,pc
443,10/8/2021,8682.432554,12:39,8682.663623,4440,9960,pulse.mod,pc
444,10/8/2021,8683.429211,12:39,8684.548362,4120,12080,pulse.flat.seg,pc
445,10/8/2021,8686.391979,12:39,8689.359679,5160,11640,pulse.mod.seg,pc
446,10/8/2021,8686.49777,12:39,8686.876388,6080,6720,dws.seq,ws
447,10/8/2021,8690.153206,12:39,8690.983936,4840,12160,pulse.mod.seg,pc
448,10/8/2021,8691.590252,12:39,8691.731988,9720,20600,pulse.a,pc
449,10/8/2021,8691.822541,12:39,8692.050894,9920,22520,pulse.a,pc
450,10/8/2021,8692.949665,12:39,8693.268571,8800,20600,pulse.mod.seg,pc
451,10/8/2021,8693.752015,12:39,8694.629991,9440,23760,pulse.flat,pc
452,10/8/2021,8694.874092,12:39,8694.94496,9720,10320,nws,ws
453,10/8/2021,8695.354419,12:39,8695.563086,8680,10480,modws.seg,ws
454,10/8/2021,8697.302315,12:39,8697.36913,9520,10480,nws,ws
455,10/8/2021,8701.531177,12:40,8701.673159,8080,10280,dws.seq,ws
456,10/8/2021,8714.658059,12:40,8714.819481,7960,11240,pulse.a,pc
457,10/8/2021,8727.212657,12:40,8727.834721,5880,9480,pulse.mod,pc
458,10/8/2021,8728.330797,12:40,8728.44891,6840,7560,nws,ws
459,10/8/2021,8750.074608,12:40,8752.195984,4320,24000,pulse.flat.seg,pc
460,10/8/2021,8753.498877,12:40,8753.57126,4760,12520,pulse.flat,pc
461,10/8/2021,8754.142519,12:40,8756.685894,4240,24000,pulse.flat.seg,pc
462,10/8/2021,8757.607957,12:40,8758.485516,4880,24000,pulse.a,pc
463,10/8/2021,8758.591307,12:40,8760.679275,4880,24000,pulse.flat,pc
464,10/8/2021,8762.806938,12:41,8762.893555,7406.897,8648.276,dws,ws
465,10/8/2021,8763.558927,12:41,8765.452677,4510.345,24000,pulse.flat,pc
466,10/8/2021,8771.812508,12:41,8773.438535,5793.103,13944.828,nws.seq,ws
467,10/8/2021,8775.42284,12:41,8775.584261,6620.69,13365.517,modws,ws
468,10/8/2021,8775.918916,12:41,8776.052777,9931.034,11089.655,modws,ws
469,10/8/2021,8783.605619,12:41,8784.058387,7944.828,8358.621,flatws,ws
470,10/8/2021,8784.113506,12:41,8784.656828,12868.966,13903.448,modws,ws
471,10/8/2021,8784.125317,12:41,8784.377293,6413.793,7117.241,modws,ws
472,10/8/2021,8784.743444,12:41,8784.916677,9972.414,13448.276,aws,ws
473,10/8/2021,8802.143648,12:41,8804.136962,5668.966,18537.931,pulse.mod,pc
474,10/8/2021,8806.046758,12:41,8807.349651,8482.759,24000,pulse.mod,pc
475,10/8/2021,8806.094463,12:41,8806.960628,4841.379,7655.172,dws,ws
476,10/8/2021,8808.86836,12:41,8809.525857,4468.966,24000,pulse.mod.seg,pc
477,10/8/2021,8816.661461,12:41,8817.483291,4262.069,24000,c.16,cc
478,10/8/2021,8886.409486,12:43,8888.000079,11710.345,24000,pulse.flat,pc
479,10/8/2021,8891.153715,12:43,8892.575012,12703.448,24000,pulse.flat,pc
480,10/8/2021,8928.968582,12:43,8929.082759,6331.034,7489.655,dws,ws
481,10/8/2021,8932.722217,12:43,8932.804896,3351.724,7613.793,pulse.d,pc
482,10/8/2021,8932.928909,12:43,8934.610056,3434.483,7572.414,pulse.flat,pc
483,10/8/2021,8935.556792,12:43,8935.618039,3310.345,7200,flatws,ws
484,10/8/2021,8936.06904,12:43,8937.210463,3351.724,7944.828,pulse.flat,pc
485,10/8/2021,8947.858567,12:44,8949.450991,2979.31,8813.793,pulse.flat,pc
486,10/8/2021,8952.332957,12:44,8953.524492,5213.793,10965.517,pulse.flat,pc
487,10/8/2021,8953.630282,12:44,8954.782841,3724.138,24000,pulse.d,pc
488,10/8/2021,8962.367641,12:44,8962.509377,6124.138,23255.172,pulse.d,pc
489,10/8/2021,8962.725918,12:44,8962.863717,5337.931,19406.897,pulse.d,pc
490,10/8/2021,8963.170812,12:44,8963.430661,6620.69,22220.69,pulse.d,pc
491,10/8/2021,8964.194365,12:44,8964.761309,6662.069,7696.552,modws,ws
492,10/8/2021,8965.749524,12:44,8966.53301,6413.793,7158.621,modws,ws
493,10/8/2021,8971.722837,12:44,8971.817492,6289.655,10675.862,rws,ws
494,10/8/2021,8972.226734,12:44,8972.293549,8979.31,10262.069,aws,ws
495,10/8/2021,8972.443883,12:44,8972.513482,9351.724,9765.517,flatws,ws
496,10/8/2021,8978.925257,12:44,8979.759924,6951.724,9351.724,pulse.flat,pc
497,10/8/2021,8980.261192,12:44,8981.473822,3600,17544.828,pulse.flat.seg,pc
498,10/8/2021,8981.497445,12:44,8982.107697,6496.552,9931.034,pulse.flat,pc
499,10/8/2021,8982.526064,12:44,8982.632366,2979.31,9931.034,pulse.mod,pc
500,10/8/2021,8982.978832,12:44,8984.073349,3186.207,11131.034,pulse.flat.seg,pc
501,10/8/2021,8988.236043,12:44,8989.633718,3931.034,10344.828,pulse.flat.seg,pc
502,10/8/2021,8990.582103,12:44,8990.712027,5544.828,6372.414,dws,ws
503,10/8/2021,8990.719902,12:44,8990.814392,6496.552,7986.207,aws,ws
504,10/8/2021,8990.802581,12:44,8990.94038,4013.793,4510.345,flatws,ws
505,10/8/2021,8993.516191,12:44,8993.697298,5503.448,6827.586,aws,ws
506,10/8/2021,8993.709109,12:44,8995.224897,3848.276,10096.552,pulse.flat.seg,pc
507,10/8/2021,8997.75089,12:44,8998.097355,5213.793,6744.828,aws,ws
508,10/8/2021,8999.624955,12:44,9001.014755,3972.414,9806.897,pulse.flat.seg,pc
509,10/8/2021,9015.64965,12:45,9015.744141,6041.379,6372.414,flatws,ws
510,10/8/2021,9015.972493,12:45,9016.1536,5917.241,6331.034,flatws,ws
511,10/8/2021,9016.043361,12:45,9016.287462,2813.793,3268.966,flatws,ws
512,10/8/2021,9018.318082,12:45,9018.416509,6041.379,10344.828,pulse.d,pc
513,10/8/2021,9018.650092,12:45,9019.92178,4096.552,10055.172,pulse.flat.seg,pc
514,10/8/2021,9036.632507,12:45,9036.738297,2193.103,3144.828,dws,ws
515,10/8/2021,9041.362241,12:45,9043.200872,4055.172,4593.103,flatws,ws
516,10/8/2021,9056.456965,12:45,9056.846739,8027.586,8441.379,flatws,ws
517,10/8/2021,9060.788625,12:46,9062.009129,7862.069,8358.621,flatws.seg,ws
518,10/8/2021,9063.335936,12:46,9063.402867,7944.828,8275.862,flatws,ws
519,10/8/2021,9063.619408,12:46,9064.745422,7779.31,8524.138,flatws.seg,ws
520,10/8/2021,9064.727384,12:46,9065.920329,4096.552,6372.414,pulse.flat,pc
521,10/8/2021,9086.776166,12:46,9087.561242,4468.966,4841.379,flatws,ws
522,10/8/2021,9163.520031,12:47,9164.260564,7267.887,24000,pulse.d,pc
523,10/8/2021,9171.441191,12:47,9172.114437,6349.418,23840.266,pulse.d,pc
524,10/8/2021,9178.716589,12:47,9180.036186,8665.557,9224.626,flatws,ws
525,10/8/2021,9209.604968,12:48,9210.636491,3953.411,24000,pulse.d,pc
526,10/8/2021,9269.527968,12:49,9269.602773,5670.549,6309.484,dws,ws
527,10/8/2021,9270.618548,12:49,9270.693353,5630.616,6149.75,dws,ws
528,10/8/2021,9271.591014,12:49,9271.693379,5790.349,6229.617,dws,ws
529,10/8/2021,9290.512248,12:49,9291.8569,8785.358,9504.16,flatws,ws
530,10/8/2021,9302.22132,12:50,9303.420926,8346.09,9264.559,flatws,ws
531,10/8/2021,9303.487741,12:50,9303.738297,8625.624,9424.293,modws,ws
532,10/8/2021,9310.341868,12:50,9311.600217,8585.691,9184.692,flatws.seg,ws
533,10/8/2021,9316.444305,12:50,9317.942075,5990.017,6589.018,flatws.seg,ws
534,10/8/2021,9338.377501,12:50,9338.733847,8346.09,15374.376,pulse.n,pc
535,10/8/2021,9353.434298,12:50,9354.720486,6149.75,6509.151,flatws.seg,ws
536,10/8/2021,9356.775048,12:50,9357.793977,5950.083,6469.218,flatws.seg,ws
537,10/8/2021,9392.251664,12:51,9393.716026,5031.614,8106.489,pulse.flat,pc
538,10/8/2021,9412.818473,12:51,9413.837402,4951.747,7946.755,pulse.d,pc
539,10/8/2021,9416.979953,12:51,9418.082401,4871.88,7747.088,pulse.d,pc
540,10/8/2021,9445.037858,12:52,9446.268367,4831.947,11021.631,pulse.d,pc
541,10/8/2021,9448.139188,12:52,9449.475488,4712.146,11780.366,pulse.d,pc
542,10/8/2021,9451.152006,12:52,9452.63864,4712.146,12099.834,pulse.d,pc
543,10/8/2021,9454.789526,12:52,9456.047876,4792.013,7347.754,pulse.d,pc
544,10/8/2021,9457.77393,12:52,9459.082391,4951.747,7866.889,pulse.d,pc
545,10/8/2021,9461.251104,12:52,9462.425935,5191.348,9863.561,pulse.d,pc
546,10/8/2021,9468.853557,12:52,9469.649769,5231.281,10023.295,pulse.d,pc
547,10/8/2021,9488.904228,12:53,9489.822934,5670.549,10382.696,pulse.mod,pc
548,10/8/2021,9492.489966,12:53,9493.263907,7028.286,8905.158,pulse.mod,pc
549,10/8/2021,9493.213796,12:53,9493.553438,6309.484,9863.561,pulse.d,pc
550,10/8/2021,9495.914235,12:53,9496.220471,5670.549,9943.428,pulse.d,pc
551,10/8/2021,9504.763902,12:53,9505.164792,6029.95,8505.824,dws,ws
552,10/8/2021,9506.455451,12:53,9506.628057,6668.885,10702.163,pulse.d,pc
553,10/8/2021,9507.513356,12:53,9507.730504,5750.416,9504.16,pulse.d,pc
554,10/8/2021,9510.04119,12:53,9510.987736,5470.882,11301.165,pulse.d,pc
555,10/8/2021,9546.130287,12:54,9547.394204,4193.012,10023.295,flatws,ws
556,10/8/2021,9580.130287,12:54,9581.277278,8705.491,9144.759,flatws.seg,ws
557,10/8/2021,9623.153675,12:55,9623.871937,7747.088,8745.424,flatws,ws
558,10/8/2021,9734.210462,12:57,9735.318477,3314.476,5670.549,pulse.d,pc
559,10/8/2021,9738.037867,12:57,9739.134746,2995.008,7307.82,pulse.d,pc
560,10/8/2021,9743.288413,12:57,9744.318477,3194.676,7068.22,pulse.d,pc
561,10/8/2021,9756.600226,12:57,9757.557908,3074.875,6429.285,pulse.d,pc
562,10/8/2021,9778.570151,12:57,9779.689303,3314.476,6828.619,pulse.mod,pc
563,10/8/2021,9816.976611,12:58,9818.296207,2635.607,6549.085,pulse.d,pc
564,10/8/2021,9818.74164,12:58,9819.120259,3913.478,9384.359,pulse.flat.seg,pc
565,10/8/2021,9819.320704,12:58,9820.072373,7986.689,8825.291,flatws,ws
566,10/8/2021,9823.234949,12:58,9824.532274,2995.008,6708.819,pulse.d,pc
567,10/8/2021,9835.149216,12:58,9836.179281,4073.211,12539.101,modws.seg,ws
568,10/8/2021,9863.218256,12:59,9864.482173,2835.275,6549.085,pulse.d,pc
569,10/8/2021,9866.687068,12:59,9867.77838,3354.409,6469.218,pulse.d,pc
570,10/8/2021,9869.606903,12:59,9870.614696,2875.208,6589.018,pulse.d,pc
571,10/8/2021,9872.908678,12:59,9874.111348,3194.676,7906.822,pulse.d,pc
572,10/8/2021,9897.247213,12:59,9898.410908,3673.877,6109.817,pulse.mod,pc
573,10/8/2021,9899.045651,12:59,9900.393087,3713.81,5630.616,pulse.flat,pc
574,10/8/2021,9908.946546,13:00,9909.36414,6628.952,7587.354,dws,ws
575,10/8/2021,9910.204895,13:00,9911.563467,3793.677,6469.218,pulse.mod,pc
576,10/8/2021,9913.3452,13:00,9914.380833,3873.544,6748.752,pulse.mod,pc
577,10/8/2021,9924.132502,13:00,9924.427601,3034.942,3953.411,dws,ws
578,10/8/2021,9925.257221,13:00,9925.502209,4432.612,5231.281,dws,ws
579,10/8/2021,9928.00445,13:00,9928.550106,3114.809,3633.943,flatws,ws
